booking_id,hotel_name,city,country,hotel_type,room_type,booking_date,check_in_date,check_out_date,length_of_stay,num_guests,room_rate,total_revenue,customer_segment,booking_channel,is_cancelled,rating,adr,revpar,year,month,month_name,quarter,weekday,is_weekend,year_month,revenue_segment,stay_segment,occupancy_rate,cancellation_rate
BK010106,Boutique Hotel Amsterdam,Amsterdam,NL,Boutique,Single,2024-09-08,2024-11-14,2024-11-16,2,4,121.94,243.88,Leisure,Expedia,0,3.5,121.94,121.94,2024,11,November,4,Thursday,False,2024-11,Medium,Short (1-2),1.0,0.0
BK010107,Business Hotel Dubai,Dubai,AE,Business,Double,2023-05-04,2023-06-11,2023-06-13,2,1,290.49,580.99,Couple,Booking.com,1,,290.49,290.49,2023,6,June,2,Sunday,True,2023-06,High,Short (1-2),1.0,1.0
BK010108,Business Hotel Paris,Paris,FR,Business,Twin,2024-08-15,2024-12-07,2024-12-10,3,2,280.47,841.4,Solo,Expedia,0,3.3,280.47,280.47,2024,12,December,4,Saturday,True,2024-12,High,Medium (3-5),1.0,0.0
BK010109,Boutique Hotel Sydney,Sydney,AU,Boutique,Single,2023-12-02,2024-05-18,2024-05-20,2,4,148.44,296.88,Couple,Direct,0,3.6,148.44,148.44,2024,5,May,2,Saturday,True,2024-05,Medium,Short (1-2),1.0,0.0
BK010110,Luxury Hotel Berlin,Berlin,DE,Luxury,Twin,2023-01-07,2023-05-20,2023-05-25,5,4,229.68,1148.39,Leisure,Expedia,0,4.7,229.68,229.68,2023,5,May,2,Saturday,True,2023-05,Very High,Medium (3-5),1.0,0.0
BK010111,Luxury Hotel Sydney,Sydney,AU,Luxury,Single,2024-06-07,2024-07-16,2024-07-17,1,3,465.67,465.67,Solo,Expedia,0,4.8,465.67,465.67,2024,7,July,3,Tuesday,False,2024-07,Medium,Short (1-2),1.0,0.0
BK010112,Resort Hotel London,London,GB,Resort,Suite,2024-02-18,2024-05-02,2024-05-04,2,3,390.09,780.18,Couple,Direct,0,3.6,390.09,390.09,2024,5,May,2,Thursday,False,2024-05,High,Short (1-2),1.0,0.0
BK010113,Business Hotel New York,New York,US,Business,Standard,2023-07-11,2023-07-28,2023-08-01,4,1,383.26,1533.03,Leisure,Hotels.com,0,3.0,383.26,383.26,2023,7,July,3,Friday,False,2023-07,Very High,Medium (3-5),1.0,0.0
BK010114,Budget Hotel Tokyo,Tokyo,JP,Budget,Suite,2024-12-16,2025-05-29,2025-06-01,3,3,88.23,264.69,Leisure,Booking.com,0,2.6,88.23,88.23,2025,5,May,2,Thursday,False,2025-05,Medium,Medium (3-5),1.0,0.0
BK010115,Budget Hotel Amsterdam,Amsterdam,NL,Budget,Deluxe,2023-10-12,2023-10-16,2023-10-18,2,3,94.51,189.02,Couple,Direct,0,3.8,94.51,94.51,2023,10,October,4,Monday,False,2023-10,Low,Short (1-2),1.0,0.0
BK010116,Boutique Hotel Dubai,Dubai,AE,Boutique,Suite,2024-01-17,2024-04-18,2024-04-22,4,4,169.66,678.63,Business,Trivago,0,3.6,169.66,169.66,2024,4,April,2,Thursday,False,2024-04,High,Medium (3-5),1.0,0.0
BK010117,Resort Hotel Amsterdam,Amsterdam,NL,Resort,Double,2023-06-11,2023-11-21,2023-11-22,1,4,211.56,211.56,Business,Agoda,0,5.0,211.56,211.56,2023,11,November,4,Tuesday,False,2023-11,Medium,Short (1-2),1.0,0.0
BK010118,Boutique Hotel Tokyo,Tokyo,JP,Boutique,Deluxe,2024-08-13,2024-09-09,2024-09-14,5,3,154.42,772.11,Business,Booking.com,0,4.8,154.42,154.42,2024,9,September,3,Monday,False,2024-09,High,Medium (3-5),1.0,0.0
BK010119,Luxury Hotel Singapore,Singapore,SG,Luxury,Suite,2023-08-24,2023-11-16,2023-11-18,2,2,346.53,693.07,Family,Hotels.com,0,3.7,346.53,346.53,2023,11,November,4,Thursday,False,2023-11,High,Short (1-2),1.0,0.0
BK010120,Boutique Hotel Singapore,Singapore,SG,Boutique,Deluxe,2023-10-01,2023-12-04,2023-12-06,2,3,216.05,432.1,Business,Booking.com,1,,216.05,216.05,2023,12,December,4,Monday,False,2023-12,Medium,Short (1-2),1.0,1.0
BK010121,Resort Hotel Toronto,Toronto,CA,Resort,Single,2024-11-02,2025-01-21,2025-01-24,3,2,245.65,736.95,Leisure,Trivago,0,4.0,245.65,245.65,2025,1,January,1,Tuesday,False,2025-01,High,Medium (3-5),1.0,0.0
BK010122,Business Hotel Barcelona,Barcelona,ES,Business,Standard,2024-08-11,2024-12-05,2024-12-07,2,2,140.04,280.08,Leisure,Expedia,0,5.0,140.04,140.04,2024,12,December,4,Thursday,False,2024-12,Medium,Short (1-2),1.0,0.0
BK010123,Business Hotel Amsterdam,Amsterdam,NL,Business,Suite,2023-01-09,2023-01-15,2023-01-18,3,4,135.5,406.51,Leisure,Direct,0,3.9,135.5,135.5,2023,1,January,1,Sunday,True,2023-01,Medium,Medium (3-5),1.0,0.0
BK010124,Business Hotel Singapore,Singapore,SG,Business,Standard,2024-04-03,2024-06-26,2024-06-29,3,2,283.3,849.89,Family,Booking.com,0,5.0,283.3,283.3,2024,6,June,2,Wednesday,False,2024-06,High,Medium (3-5),1.0,0.0
BK010125,Budget Hotel Amsterdam,Amsterdam,NL,Budget,Twin,2023-01-12,2023-04-09,2023-04-13,4,2,78.2,312.8,Couple,Expedia,1,,78.2,78.2,2023,4,April,2,Sunday,True,2023-04,Medium,Medium (3-5),1.0,1.0
BK010126,Airport Hotel London,London,GB,Airport,Double,2023-11-05,2023-12-07,2023-12-10,3,2,208.86,626.59,Family,Direct,0,5.0,208.86,208.86,2023,12,December,4,Thursday,False,2023-12,High,Medium (3-5),1.0,0.0
BK010127,Resort Hotel New York,New York,US,Resort,Single,2023-02-04,2023-05-08,2023-05-10,2,3,476.95,953.9,Couple,Direct,0,4.7,476.95,476.95,2023,5,May,2,Monday,False,2023-05,High,Short (1-2),1.0,0.0
BK010128,Luxury Hotel London,London,GB,Luxury,Twin,2024-01-17,2024-02-06,2024-02-09,3,3,325.43,976.3,Couple,Agoda,1,,325.43,325.43,2024,2,February,1,Tuesday,False,2024-02,High,Medium (3-5),1.0,1.0
BK010129,Airport Hotel Berlin,Berlin,DE,Airport,Deluxe,2023-10-22,2024-04-09,2024-04-23,14,2,130.03,1820.36,Solo,Trivago,0,4.8,130.03,130.03,2024,4,April,2,Tuesday,False,2024-04,Very High,Extended (10+),1.0,0.0
BK010130,Budget Hotel London,London,GB,Budget,Deluxe,2023-04-10,2023-07-06,2023-07-09,3,1,139.22,417.65,Business,Booking.com,1,,139.22,139.22,2023,7,July,3,Thursday,False,2023-07,Medium,Medium (3-5),1.0,1.0
BK010131,Resort Hotel Amsterdam,Amsterdam,NL,Resort,Double,2024-09-14,2024-09-28,2024-10-01,3,2,262.14,786.42,Couple,Booking.com,0,3.6,262.14,262.14,2024,9,September,3,Saturday,True,2024-09,High,Medium (3-5),1.0,0.0
BK010132,Budget Hotel Tokyo,Tokyo,JP,Budget,Twin,2024-03-24,2024-09-08,2024-09-11,3,2,87.97,263.91,Solo,Trivago,0,5.0,87.97,87.97,2024,9,September,3,Sunday,True,2024-09,Medium,Medium (3-5),1.0,0.0
BK010133,Resort Hotel Sydney,Sydney,AU,Resort,Single,2023-09-14,2024-01-25,2024-01-27,2,2,244.75,489.49,Family,Expedia,0,3.2,244.75,244.75,2024,1,January,1,Thursday,False,2024-01,Medium,Short (1-2),1.0,0.0
BK010134,Resort Hotel Toronto,Toronto,CA,Resort,Standard,2023-06-14,2023-08-02,2023-08-07,5,2,337.36,1686.81,Leisure,Booking.com,0,4.0,337.36,337.36,2023,8,August,3,Wednesday,False,2023-08,Very High,Medium (3-5),1.0,0.0
BK010135,Airport Hotel Paris,Paris,FR,Airport,Deluxe,2023-10-09,2023-11-07,2023-11-10,3,2,148.64,445.92,Couple,Booking.com,1,,148.64,148.64,2023,11,November,4,Tuesday,False,2023-11,Medium,Medium (3-5),1.0,1.0
BK010136,Business Hotel Amsterdam,Amsterdam,NL,Business,Deluxe,2023-08-04,2023-09-16,2023-09-17,1,4,149.42,149.42,Family,Trivago,0,5.0,149.42,149.42,2023,9,September,3,Saturday,True,2023-09,Low,Short (1-2),1.0,0.0
BK010137,Budget Hotel New York,New York,US,Budget,Standard,2024-01-10,2024-01-18,2024-01-28,10,4,107.61,1076.12,Leisure,Direct,1,,107.61,107.61,2024,1,January,1,Thursday,False,2024-01,Very High,Long (6-10),1.0,1.0
BK010138,Business Hotel New York,New York,US,Business,Single,2024-03-02,2024-08-07,2024-08-10,3,2,378.89,1136.68,Solo,Direct,0,5.0,378.89,378.89,2024,8,August,3,Wednesday,False,2024-08,Very High,Medium (3-5),1.0,0.0
BK010139,Luxury Hotel Amsterdam,Amsterdam,NL,Luxury,Deluxe,2023-08-08,2023-10-10,2023-10-20,10,3,367.88,3678.82,Couple,Direct,0,5.0,367.88,367.88,2023,10,October,4,Tuesday,False,2023-10,Very High,Long (6-10),1.0,0.0
BK010140,Business Hotel London,London,GB,Business,Deluxe,2024-10-05,2025-01-15,2025-01-17,2,3,162.41,324.82,Business,Trivago,0,5.0,162.41,162.41,2025,1,January,1,Wednesday,False,2025-01,Medium,Short (1-2),1.0,0.0
BK010141,Budget Hotel Toronto,Toronto,CA,Budget,Single,2024-12-11,2025-05-03,2025-05-07,4,2,104.36,417.43,Leisure,Direct,0,5.0,104.36,104.36,2025,5,May,2,Saturday,True,2025-05,Medium,Medium (3-5),1.0,0.0
BK010142,Airport Hotel London,London,GB,Airport,Suite,2023-01-03,2023-03-29,2023-04-03,5,2,158.31,791.56,Couple,Trivago,0,2.9,158.31,158.31,2023,3,March,1,Wednesday,False,2023-03,High,Medium (3-5),1.0,0.0
BK010143,Boutique Hotel Toronto,Toronto,CA,Boutique,Twin,2023-12-09,2024-02-17,2024-02-21,4,4,122.67,490.67,Couple,Agoda,0,4.5,122.67,122.67,2024,2,February,1,Saturday,True,2024-02,Medium,Medium (3-5),1.0,0.0
BK010144,Resort Hotel Dubai,Dubai,AE,Resort,Standard,2023-11-30,2024-04-03,2024-04-06,3,2,453.67,1361.01,Leisure,Direct,0,3.7,453.67,453.67,2024,4,April,2,Wednesday,False,2024-04,Very High,Medium (3-5),1.0,0.0
BK010145,Resort Hotel Sydney,Sydney,AU,Resort,Double,2024-08-11,2024-12-21,2024-12-26,5,2,387.06,1935.31,Business,Direct,0,4.6,387.06,387.06,2024,12,December,4,Saturday,True,2024-12,Very High,Medium (3-5),1.0,0.0
BK010146,Airport Hotel Barcelona,Barcelona,ES,Airport,Single,2023-02-05,2023-04-30,2023-05-03,3,1,128.59,385.76,Solo,Direct,0,2.4,128.59,128.59,2023,4,April,2,Sunday,True,2023-04,Medium,Medium (3-5),1.0,0.0
BK010147,Business Hotel Berlin,Berlin,DE,Business,Single,2024-12-26,2025-05-12,2025-05-16,4,3,81.34,325.37,Leisure,Expedia,1,,81.34,81.34,2025,5,May,2,Monday,False,2025-05,Medium,Medium (3-5),1.0,1.0
BK010148,Business Hotel Tokyo,Tokyo,JP,Business,Single,2023-06-16,2023-09-13,2023-09-14,1,2,134.41,134.41,Solo,Booking.com,0,3.9,134.41,134.41,2023,9,September,3,Wednesday,False,2023-09,Low,Short (1-2),1.0,0.0
BK010149,Resort Hotel Paris,Paris,FR,Resort,Twin,2024-10-23,2025-04-17,2025-04-19,2,2,346.04,692.08,Solo,Direct,0,3.6,346.04,346.04,2025,4,April,2,Thursday,False,2025-04,High,Short (1-2),1.0,0.0
BK010150,Boutique Hotel New York,New York,US,Boutique,Suite,2024-01-09,2024-05-13,2024-05-17,4,3,311.47,1245.87,Couple,Expedia,0,3.9,311.47,311.47,2024,5,May,2,Monday,False,2024-05,Very High,Medium (3-5),1.0,0.0
BK010151,Luxury Hotel Rome,Rome,IT,Luxury,Twin,2023-12-19,2024-05-31,2024-06-01,1,2,315.08,315.08,Couple,Trivago,0,3.8,315.08,315.08,2024,5,May,2,Friday,False,2024-05,Medium,Short (1-2),1.0,0.0
BK010152,Business Hotel Rome,Rome,IT,Business,Twin,2023-06-09,2023-11-05,2023-11-07,2,2,113.9,227.81,Solo,Trivago,0,4.1,113.9,113.9,2023,11,November,4,Sunday,True,2023-11,Medium,Short (1-2),1.0,0.0
BK010153,Airport Hotel Tokyo,Tokyo,JP,Airport,Suite,2024-09-05,2024-10-10,2024-10-14,4,1,138.11,552.42,Solo,Booking.com,0,4.3,138.11,138.11,2024,10,October,4,Thursday,False,2024-10,High,Medium (3-5),1.0,0.0
BK010154,Luxury Hotel Toronto,Toronto,CA,Luxury,Suite,2024-03-21,2024-08-26,2024-08-29,3,4,384.12,1152.37,Family,Agoda,0,3.3,384.12,384.12,2024,8,August,3,Monday,False,2024-08,Very High,Medium (3-5),1.0,0.0
BK010155,Luxury Hotel New York,New York,US,Luxury,Standard,2024-05-31,2024-09-12,2024-09-16,4,2,595.34,2381.35,Leisure,Expedia,1,,595.34,595.34,2024,9,September,3,Thursday,False,2024-09,Very High,Medium (3-5),1.0,1.0
BK010156,Luxury Hotel Tokyo,Tokyo,JP,Luxury,Double,2024-04-04,2024-05-12,2024-05-13,1,2,309.93,309.93,Business,Direct,0,3.0,309.93,309.93,2024,5,May,2,Sunday,True,2024-05,Medium,Short (1-2),1.0,0.0
BK010157,Airport Hotel London,London,GB,Airport,Twin,2023-06-29,2023-11-27,2023-12-04,7,2,179.32,1255.21,Couple,Booking.com,1,,179.32,179.32,2023,11,November,4,Monday,False,2023-11,Very High,Long (6-10),1.0,1.0
BK010158,Airport Hotel Paris,Paris,FR,Airport,Double,2023-02-11,2023-07-27,2023-08-01,5,4,283.21,1416.06,Family,Expedia,0,4.1,283.21,283.21,2023,7,July,3,Thursday,False,2023-07,Very High,Medium (3-5),1.0,0.0
BK010159,Airport Hotel London,London,GB,Airport,Suite,2024-07-31,2024-10-30,2024-11-03,4,2,177.33,709.31,Leisure,Expedia,0,5.0,177.33,177.33,2024,10,October,4,Wednesday,False,2024-10,High,Medium (3-5),1.0,0.0
BK010160,Luxury Hotel Paris,Paris,FR,Luxury,Standard,2023-08-26,2023-12-29,2023-12-31,2,1,558.66,1117.33,Solo,Booking.com,0,2.9,558.66,558.66,2023,12,December,4,Friday,False,2023-12,Very High,Short (1-2),1.0,0.0
BK010161,Budget Hotel Toronto,Toronto,CA,Budget,Standard,2023-06-22,2023-07-04,2023-07-14,10,4,117.63,1176.34,Solo,Booking.com,0,4.6,117.63,117.63,2023,7,July,3,Tuesday,False,2023-07,Very High,Long (6-10),1.0,0.0
BK010162,Budget Hotel Paris,Paris,FR,Budget,Twin,2023-03-01,2023-07-30,2023-07-31,1,1,113.39,113.39,Business,Booking.com,1,,113.39,113.39,2023,7,July,3,Sunday,True,2023-07,Low,Short (1-2),1.0,1.0
BK010163,Boutique Hotel Amsterdam,Amsterdam,NL,Boutique,Single,2023-09-10,2024-02-16,2024-02-20,4,3,108.05,432.2,Couple,Direct,0,4.0,108.05,108.05,2024,2,February,1,Friday,False,2024-02,Medium,Medium (3-5),1.0,0.0
BK010164,Resort Hotel Toronto,Toronto,CA,Resort,Deluxe,2024-07-05,2024-07-22,2024-07-24,2,2,377.3,754.6,Solo,Agoda,0,5.0,377.3,377.3,2024,7,July,3,Monday,False,2024-07,High,Short (1-2),1.0,0.0
BK010165,Airport Hotel Singapore,Singapore,SG,Airport,Deluxe,2024-04-27,2024-05-04,2024-05-07,3,2,170.04,510.11,Family,Trivago,0,4.1,170.04,170.04,2024,5,May,2,Saturday,True,2024-05,High,Medium (3-5),1.0,0.0
BK010166,Budget Hotel Rome,Rome,IT,Budget,Single,2024-10-22,2025-03-09,2025-03-13,4,3,88.94,355.77,Solo,Expedia,1,,88.94,88.94,2025,3,March,1,Sunday,True,2025-03,Medium,Medium (3-5),1.0,1.0
BK010167,Budget Hotel Tokyo,Tokyo,JP,Budget,Double,2023-06-13,2023-10-30,2023-11-02,3,1,83.33,250.0,Leisure,Trivago,0,2.4,83.33,83.33,2023,10,October,4,Monday,False,2023-10,Medium,Medium (3-5),1.0,0.0
BK010168,Business Hotel Dubai,Dubai,AE,Business,Deluxe,2024-03-11,2024-08-15,2024-08-18,3,1,266.91,800.74,Business,Direct,1,,266.91,266.91,2024,8,August,3,Thursday,False,2024-08,High,Medium (3-5),1.0,1.0
BK010169,Business Hotel New York,New York,US,Business,Double,2023-05-10,2023-07-09,2023-07-10,1,3,430.17,430.17,Family,Trivago,0,3.7,430.17,430.17,2023,7,July,3,Sunday,True,2023-07,Medium,Short (1-2),1.0,0.0
BK010170,Budget Hotel New York,New York,US,Budget,Deluxe,2023-06-22,2023-08-30,2023-09-03,4,1,226.97,907.89,Business,Hotels.com,0,4.7,226.97,226.97,2023,8,August,3,Wednesday,False,2023-08,High,Medium (3-5),1.0,0.0
BK010171,Boutique Hotel Paris,Paris,FR,Boutique,Suite,2024-01-01,2024-05-19,2024-05-29,10,2,150.93,1509.3,Leisure,Booking.com,0,2.8,150.93,150.93,2024,5,May,2,Sunday,True,2024-05,Very High,Long (6-10),1.0,0.0
BK010172,Luxury Hotel Rome,Rome,IT,Luxury,Single,2023-08-08,2023-10-28,2023-10-30,2,1,263.94,527.87,Couple,Expedia,0,3.8,263.94,263.94,2023,10,October,4,Saturday,True,2023-10,High,Short (1-2),1.0,0.0
BK010173,Business Hotel London,London,GB,Business,Deluxe,2024-01-13,2024-05-11,2024-05-12,1,1,197.81,197.81,Solo,Direct,0,3.3,197.81,197.81,2024,5,May,2,Saturday,True,2024-05,Low,Short (1-2),1.0,0.0
BK010174,Business Hotel Sydney,Sydney,AU,Business,Single,2023-10-15,2023-11-16,2023-11-20,4,2,129.02,516.09,Business,Booking.com,0,2.6,129.02,129.02,2023,11,November,4,Thursday,False,2023-11,High,Medium (3-5),1.0,0.0
BK010175,Budget Hotel New York,New York,US,Budget,Twin,2024-12-25,2025-06-15,2025-06-16,1,4,159.54,159.54,Couple,Agoda,0,5.0,159.54,159.54,2025,6,June,2,Sunday,True,2025-06,Low,Short (1-2),1.0,0.0
BK010176,Airport Hotel Rome,Rome,IT,Airport,Suite,2024-02-01,2024-06-29,2024-07-09,10,3,165.27,1652.74,Business,Agoda,0,3.9,165.27,165.27,2024,6,June,2,Saturday,True,2024-06,Very High,Long (6-10),1.0,0.0
BK010177,Boutique Hotel Tokyo,Tokyo,JP,Boutique,Double,2024-04-10,2024-04-12,2024-04-13,1,3,150.69,150.69,Solo,Trivago,0,3.0,150.69,150.69,2024,4,April,2,Friday,False,2024-04,Low,Short (1-2),1.0,0.0
BK010178,Budget Hotel Paris,Paris,FR,Budget,Standard,2023-12-19,2023-12-22,2023-12-24,2,3,147.32,294.64,Leisure,Direct,0,4.9,147.32,147.32,2023,12,December,4,Friday,False,2023-12,Medium,Short (1-2),1.0,0.0
BK010179,Boutique Hotel Rome,Rome,IT,Boutique,Double,2023-09-18,2023-09-21,2023-10-05,14,3,104.78,1466.86,Family,Booking.com,0,5.0,104.78,104.78,2023,9,September,3,Thursday,False,2023-09,Very High,Extended (10+),1.0,0.0
BK010180,Business Hotel Singapore,Singapore,SG,Business,Double,2023-01-13,2023-05-30,2023-06-02,3,1,167.5,502.5,Business,Hotels.com,0,4.5,167.5,167.5,2023,5,May,2,Tuesday,False,2023-05,High,Medium (3-5),1.0,0.0
BK010181,Airport Hotel Barcelona,Barcelona,ES,Airport,Twin,2024-08-09,2024-12-31,2025-01-01,1,4,196.41,196.41,Family,Booking.com,0,3.9,196.41,196.41,2024,12,December,4,Tuesday,False,2024-12,Low,Short (1-2),1.0,0.0
BK010182,Luxury Hotel Toronto,Toronto,CA,Luxury,Deluxe,2024-02-09,2024-03-18,2024-03-19,1,2,385.19,385.19,Family,Booking.com,0,3.5,385.19,385.19,2024,3,March,1,Monday,False,2024-03,Medium,Short (1-2),1.0,0.0
BK010183,Business Hotel Rome,Rome,IT,Business,Standard,2023-02-24,2023-07-06,2023-07-07,1,3,153.16,153.16,Business,Direct,0,4.9,153.16,153.16,2023,7,July,3,Thursday,False,2023-07,Low,Short (1-2),1.0,0.0
BK010184,Airport Hotel Berlin,Berlin,DE,Airport,Deluxe,2024-10-25,2025-02-11,2025-02-15,4,2,86.13,344.51,Couple,Booking.com,0,5.0,86.13,86.13,2025,2,February,1,Tuesday,False,2025-02,Medium,Medium (3-5),1.0,0.0
BK010185,Boutique Hotel New York,New York,US,Boutique,Suite,2024-04-25,2024-09-18,2024-09-20,2,2,257.12,514.24,Couple,Trivago,0,4.7,257.12,257.12,2024,9,September,3,Wednesday,False,2024-09,High,Short (1-2),1.0,0.0
BK010186,Luxury Hotel Sydney,Sydney,AU,Luxury,Double,2024-02-03,2024-03-21,2024-03-26,5,2,365.4,1826.99,Leisure,Booking.com,0,4.5,365.4,365.4,2024,3,March,1,Thursday,False,2024-03,Very High,Medium (3-5),1.0,0.0
BK010187,Boutique Hotel New York,New York,US,Boutique,Deluxe,2023-09-11,2024-01-07,2024-01-09,2,2,199.39,398.77,Solo,Trivago,0,4.6,199.39,199.39,2024,1,January,1,Sunday,True,2024-01,Medium,Short (1-2),1.0,0.0
BK010188,Resort Hotel Berlin,Berlin,DE,Resort,Standard,2024-12-04,2024-12-09,2024-12-13,4,2,233.03,932.14,Business,Booking.com,0,5.0,233.03,233.03,2024,12,December,4,Monday,False,2024-12,High,Medium (3-5),1.0,0.0
BK010189,Resort Hotel Amsterdam,Amsterdam,NL,Resort,Single,2024-11-16,2025-01-15,2025-01-16,1,2,210.98,210.98,Family,Booking.com,0,4.0,210.98,210.98,2025,1,January,1,Wednesday,False,2025-01,Medium,Short (1-2),1.0,0.0
BK010190,Resort Hotel Singapore,Singapore,SG,Resort,Single,2024-02-04,2024-05-20,2024-05-25,5,1,265.27,1326.37,Leisure,Direct,0,4.2,265.27,265.27,2024,5,May,2,Monday,False,2024-05,Very High,Medium (3-5),1.0,0.0
BK010191,Business Hotel Singapore,Singapore,SG,Business,Twin,2024-11-20,2025-04-30,2025-05-04,4,4,161.61,646.43,Leisure,Expedia,0,4.6,161.61,161.61,2025,4,April,2,Wednesday,False,2025-04,High,Medium (3-5),1.0,0.0
BK010192,Business Hotel Dubai,Dubai,AE,Business,Deluxe,2023-05-22,2023-07-18,2023-07-21,3,2,238.36,715.09,Family,Trivago,1,,238.36,238.36,2023,7,July,3,Tuesday,False,2023-07,High,Medium (3-5),1.0,1.0
BK010193,Resort Hotel Dubai,Dubai,AE,Resort,Double,2024-03-20,2024-09-05,2024-09-06,1,1,429.68,429.68,Business,Trivago,0,4.5,429.68,429.68,2024,9,September,3,Thursday,False,2024-09,Medium,Short (1-2),1.0,0.0
BK010194,Business Hotel New York,New York,US,Business,Standard,2024-11-11,2025-04-27,2025-05-01,4,2,275.99,1103.97,Leisure,Trivago,0,3.8,275.99,275.99,2025,4,April,2,Sunday,True,2025-04,Very High,Medium (3-5),1.0,0.0
BK010195,Airport Hotel Toronto,Toronto,CA,Airport,Suite,2024-03-10,2024-07-13,2024-07-17,4,2,253.79,1015.17,Family,Booking.com,0,3.7,253.79,253.79,2024,7,July,3,Saturday,True,2024-07,Very High,Medium (3-5),1.0,0.0
BK010196,Airport Hotel Tokyo,Tokyo,JP,Airport,Deluxe,2024-06-15,2024-11-16,2024-11-18,2,3,112.22,224.43,Couple,Agoda,0,4.5,112.22,112.22,2024,11,November,4,Saturday,True,2024-11,Medium,Short (1-2),1.0,0.0
BK010197,Airport Hotel Amsterdam,Amsterdam,NL,Airport,Twin,2023-01-26,2023-05-19,2023-05-20,1,4,139.33,139.33,Business,Trivago,0,3.6,139.33,139.33,2023,5,May,2,Friday,False,2023-05,Low,Short (1-2),1.0,0.0
BK010198,Boutique Hotel Dubai,Dubai,AE,Boutique,Twin,2024-01-14,2024-07-10,2024-07-11,1,2,194.62,194.62,Leisure,Booking.com,0,3.6,194.62,194.62,2024,7,July,3,Wednesday,False,2024-07,Low,Short (1-2),1.0,0.0
BK010199,Business Hotel Rome,Rome,IT,Business,Double,2023-03-13,2023-05-07,2023-05-10,3,2,148.22,444.66,Couple,Booking.com,0,4.8,148.22,148.22,2023,5,May,2,Sunday,True,2023-05,Medium,Medium (3-5),1.0,0.0
BK010200,Budget Hotel Barcelona,Barcelona,ES,Budget,Suite,2023-02-09,2023-07-20,2023-07-23,3,3,89.78,269.35,Solo,Trivago,0,4.2,89.78,89.78,2023,7,July,3,Thursday,False,2023-07,Medium,Medium (3-5),1.0,0.0
BK010201,Budget Hotel Barcelona,Barcelona,ES,Budget,Deluxe,2023-01-16,2023-05-25,2023-05-27,2,3,87.25,174.5,Leisure,Booking.com,1,,87.25,87.25,2023,5,May,2,Thursday,False,2023-05,Low,Short (1-2),1.0,1.0
BK010202,Boutique Hotel Amsterdam,Amsterdam,NL,Boutique,Single,2024-07-24,2024-11-29,2024-11-30,1,4,109.65,109.65,Couple,Agoda,0,3.2,109.65,109.65,2024,11,November,4,Friday,False,2024-11,Low,Short (1-2),1.0,0.0
BK010203,Luxury Hotel Toronto,Toronto,CA,Luxury,Twin,2024-03-09,2024-07-21,2024-07-25,4,2,507.73,2030.94,Leisure,Expedia,1,,507.73,507.73,2024,7,July,3,Sunday,True,2024-07,Very High,Medium (3-5),1.0,1.0
BK010204,Budget Hotel New York,New York,US,Budget,Twin,2023-10-04,2024-03-08,2024-03-13,5,1,166.47,832.37,Business,Expedia,0,3.3,166.47,166.47,2024,3,March,1,Friday,False,2024-03,High,Medium (3-5),1.0,0.0
BK010205,Airport Hotel Sydney,Sydney,AU,Airport,Twin,2024-10-23,2024-11-09,2024-11-14,5,3,199.24,996.21,Couple,Expedia,0,3.5,199.24,199.24,2024,11,November,4,Saturday,True,2024-11,High,Medium (3-5),1.0,0.0
BK010206,Boutique Hotel Barcelona,Barcelona,ES,Boutique,Suite,2024-10-21,2025-02-22,2025-03-08,14,4,109.71,1535.92,Solo,Booking.com,0,4.6,109.71,109.71,2025,2,February,1,Saturday,True,2025-02,Very High,Extended (10+),1.0,0.0
BK010207,Resort Hotel Paris,Paris,FR,Resort,Deluxe,2024-04-04,2024-08-27,2024-08-31,4,4,432.55,1730.18,Family,Agoda,0,3.4,432.55,432.55,2024,8,August,3,Tuesday,False,2024-08,Very High,Medium (3-5),1.0,0.0
BK010208,Airport Hotel Dubai,Dubai,AE,Airport,Twin,2024-07-11,2024-08-18,2024-08-20,2,2,292.44,584.88,Family,Trivago,0,4.5,292.44,292.44,2024,8,August,3,Sunday,True,2024-08,High,Short (1-2),1.0,0.0
BK010209,Airport Hotel Paris,Paris,FR,Airport,Twin,2024-12-27,2025-05-26,2025-05-31,5,3,185.14,925.72,Family,Expedia,0,4.9,185.14,185.14,2025,5,May,2,Monday,False,2025-05,High,Medium (3-5),1.0,0.0
BK010210,Airport Hotel Rome,Rome,IT,Airport,Deluxe,2024-05-22,2024-06-10,2024-06-15,5,2,155.65,778.23,Business,Booking.com,0,2.7,155.65,155.65,2024,6,June,2,Monday,False,2024-06,High,Medium (3-5),1.0,0.0
BK010211,Airport Hotel Sydney,Sydney,AU,Airport,Standard,2023-07-22,2023-09-13,2023-09-15,2,2,172.0,344.0,Family,Agoda,1,,172.0,172.0,2023,9,September,3,Wednesday,False,2023-09,Medium,Short (1-2),1.0,1.0
BK010212,Budget Hotel Rome,Rome,IT,Budget,Standard,2024-09-28,2025-01-16,2025-01-18,2,1,67.0,133.99,Couple,Booking.com,0,5.0,67.0,67.0,2025,1,January,1,Thursday,False,2025-01,Low,Short (1-2),1.0,0.0
BK010213,Business Hotel New York,New York,US,Business,Single,2023-07-20,2023-12-04,2023-12-08,4,2,270.38,1081.52,Couple,Trivago,0,4.1,270.38,270.38,2023,12,December,4,Monday,False,2023-12,Very High,Medium (3-5),1.0,0.0
